Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Caulobacter,MEpaleturquoise4,genus,trans,0.673684210526316,-0.673684210526316,neg,0.00112809673723705
(g)Caulobacter,MEpalevioletred,genus,trans,0.517293233082707,0.517293233082707,pos,0.019500547061355
(g)Caulobacter,MEpalevioletred2,genus,trans,0.496240601503759,0.496240601503759,pos,0.0260514647072489
(g)Caulobacter,MEpink1,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(g)Caulobacter,MErosybrown2,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(g)Caulobacter,MEsienna2,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Caulobacter,MEskyblue1,genus,trans,0.651127819548872,0.651127819548872,pos,0.00187364396674566
(g)Caulobacter,MEslateblue4,genus,trans,0.568421052631579,0.568421052631579,pos,0.00892276036950067
(g)Caulobacter,MEsnow,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(g)Cellvibrio,MEaliceblue,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Cellvibrio,MEbrown4,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(g)Cellvibrio,MEgreen4,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Cellvibrio,MEindianred2,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Cellvibrio,MEolivedrab3,genus,trans,0.502255639097744,-0.502255639097744,neg,0.0240246894652156
(g)Cellvibrio,MEskyblue2,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Chelatococcus,Ctvalue,genus,CT,0.502633701356092,-0.502633701356092,neg,0.0239015974081491
(g)Chelatococcus,MEantiquewhite4,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Chelatococcus,MEbrown4,genus,trans,0.593984962406015,-0.593984962406015,neg,0.00575424753958648
(g)Chelatococcus,MEchocolate3,genus,trans,0.517293233082707,-0.517293233082707,neg,0.019500547061355
(g)Chelatococcus,MEcoral4,genus,trans,0.571428571428571,0.571428571428571,pos,0.00848908569476669
(g)Chelatococcus,MEdarkmagenta,genus,trans,0.535338345864662,-0.535338345864662,neg,0.0149971296436326
(g)Chelatococcus,MElavenderblush2,genus,trans,0.532330827067669,-0.532330827067669,neg,0.0156831251356959
(g)Chelatococcus,MElightcyan,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(g)Chelatococcus,MElightpink2,genus,trans,0.658646616541353,0.658646616541353,pos,0.00158932618329826
(g)Chelatococcus,MEmagenta1,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Chelatococcus,MEmagenta4,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Chelatococcus,MEnavajowhite2,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Chelatococcus,MEpalevioletred2,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Chelatococcus,MEroyalblue2,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Chelatococcus,MEskyblue1,genus,trans,0.532330827067669,-0.532330827067669,neg,0.0156831251356959
(g)Chelatococcus,MEskyblue2,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Chelatococcus,MEyellow4,genus,trans,0.490225563909774,-0.490225563909774,neg,0.028210805618894
(g)Clostridium,MEantiquewhite3,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(g)Clostridium,MEantiquewhite4,genus,trans,0.574436090225564,-0.574436090225564,neg,0.00807276065605409
(g)Clostridium,MEaquamarine,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Clostridium,MEburlywood,genus,trans,0.646616541353383,-0.646616541353383,neg,0.00206382115435942
(g)Clostridium,MEchocolate,genus,trans,0.572932330827068,-0.572932330827068,neg,0.00827878742948367
(g)Clostridium,MEchocolate1,genus,trans,0.487218045112782,-0.487218045112782,neg,0.0293419919037082
(g)Clostridium,MEcoral1,genus,trans,0.684210526315789,-0.684210526315789,neg,0.000877264660137015
(g)Clostridium,MEcoral4,genus,trans,0.544360902255639,-0.544360902255639,neg,0.0130826086615195
(g)Clostridium,MEgreen3,genus,trans,0.637593984962406,-0.637593984962406,neg,0.00249284480932714
(g)Clostridium,MEindianred2,genus,trans,0.569924812030075,0.569924812030075,pos,0.00870372122541619
(g)Clostridium,MElemonchiffon4,genus,trans,0.53984962406015,-0.53984962406015,neg,0.0140135553045835
(g)Clostridium,MElightskyblue4,genus,trans,0.571428571428571,-0.571428571428571,neg,0.00848908569476669
(g)Clostridium,MEmediumorchid3,genus,trans,0.718796992481203,-0.718796992481203,neg,0.000355919407389513
(g)Clostridium,MEorange4,genus,trans,0.547368421052632,-0.547368421052632,neg,0.0124901903696035
(g)Clostridium,MEpaleturquoise4,genus,trans,0.565413533834586,-0.565413533834586,neg,0.00937431775063153
(g)Clostridium,MEperu,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Clostridium,MEpink1,genus,trans,0.556390977443609,-0.556390977443609,neg,0.0108417532450569
(g)Clostridium,MErosybrown,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(g)Clostridium,MEsienna1,genus,trans,0.530827067669173,0.530827067669173,pos,0.0160354443767762
(g)Corynebacterium,MEdeeppink1,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(g)Corynebacterium,MElavenderblush,genus,trans,0.6,-0.6,neg,0.0051629256736768
(g)Corynebacterium,MElightblue,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Corynebacterium,MElightsteelblue1,genus,trans,0.494736842105263,0.494736842105263,pos,0.0265786474054572
(g)Corynebacterium,MEorangered2,genus,trans,0.529323308270677,0.529323308270677,pos,0.0163940847312944
(g)Corynebacterium,MEpalevioletred,genus,trans,0.569924812030075,0.569924812030075,pos,0.00870372122541619
(g)Corynebacterium,MEsnow,genus,trans,0.559398496240601,0.559398496240601,pos,0.0103332584610107
(g)Corynebacterium,Segmented,genus,CT,0.764638239692617,0.764638239692617,pos,8.62960930782859e-05
(g)Dechloromonas,MEaliceblue,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Dechloromonas,MEblue1,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(g)Dechloromonas,MEcoral,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Dechloromonas,MEdarkblue,genus,trans,0.590977443609023,0.590977443609023,pos,0.00607015369927582
(g)Dechloromonas,MEgrey60,genus,trans,0.478195488721805,-0.478195488721805,neg,0.0329503832149577
(g)Dechloromonas,MEindianred2,genus,trans,0.639097744360902,0.639097744360902,pos,0.00241657939683312
(g)Dechloromonas,MElightskyblue,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Dechloromonas,MEoldlace,genus,trans,0.580451127819549,0.580451127819549,pos,0.00729007322448419
(g)Dechloromonas,MEred4,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Deinococcus,MaxDiameter,genus,CT,0.532659237337681,-0.532659237337681,neg,0.015607014226588
(g)Dyadobacter,MEdarkturquoise,genus,trans,0.545864661654135,0.545864661654135,pos,0.0127836288762047
(g)Dyadobacter,MEvioletred1,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Dysgonomonas,MEaliceblue,genus,trans,0.598496240601504,0.598496240601504,pos,0.00530583620041891
(g)Dysgonomonas,MEblue4,genus,trans,0.547368421052632,0.547368421052632,pos,0.0124901903696035
(g)Dysgonomonas,MEdarkmagenta,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(g)Dysgonomonas,MEdarkolivegreen,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(g)Dysgonomonas,MEdarkturquoise,genus,trans,0.634586466165413,0.634586466165413,pos,0.00265140753465565
(g)Dysgonomonas,MEdodgerblue4,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(g)Dysgonomonas,MElemonchiffon4,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(g)Dysgonomonas,MElightblue,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(g)Dysgonomonas,MElightblue3,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Dysgonomonas,MElightpink2,genus,trans,0.572932330827068,0.572932330827068,pos,0.00827878742948367
(g)Dysgonomonas,MElightsteelblue1,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Dysgonomonas,MEmagenta1,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(g)Dysgonomonas,MEmediumorchid1,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Dysgonomonas,MEnavajowhite2,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Dysgonomonas,MEpurple,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Dysgonomonas,MEroyalblue2,genus,trans,0.535338345864662,0.535338345864662,pos,0.0149971296436326
(g)Dysgonomonas,MEseashell3,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(g)Dysgonomonas,MEtomato4,genus,trans,0.526315789473684,0.526315789473684,pos,0.0171306519857882
(g)Elizabethkingia,MEbisque4,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Elizabethkingia,MEburlywood2,genus,trans,0.514285714285714,0.514285714285714,pos,0.0203461282869807
(g)Elizabethkingia,MEcornsilk,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(g)Elizabethkingia,MEdarkgoldenrod1,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Elizabethkingia,MEdarkgoldenrod4,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Elizabethkingia,MEdarkolivegreen,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Elizabethkingia,MEfirebrick2,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(g)Elizabethkingia,MEfirebrick4,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Elizabethkingia,MEgreen4,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Elizabethkingia,MEindianred3,genus,trans,0.503759398496241,0.503759398496241,pos,0.0235380392211682
(g)Elizabethkingia,MElightcyan,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(g)Elizabethkingia,MEmidnightblue,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(g)Elizabethkingia,MEmistyrose4,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Elizabethkingia,MErosybrown3,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Elizabethkingia,MEroyalblue1,genus,trans,0.511278195488722,0.511278195488722,pos,0.0212206441332248
(g)Enhydrobacter,MEantiquewhite4,genus,trans,0.515789473684211,0.515789473684211,pos,0.0199197634597036
(g)Enhydrobacter,MEbisque4,genus,trans,0.562406015037594,-0.562406015037594,neg,0.00984430003305579
(g)Enhydrobacter,MEblue4,genus,trans,0.584962406015038,-0.584962406015038,neg,0.00674477152950777
(g)Enhydrobacter,MEbrown,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Enhydrobacter,MEchocolate1,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Enhydrobacter,MEcornsilk,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(g)Enhydrobacter,MEdarkgoldenrod1,genus,trans,0.52781954887218,-0.52781954887218,neg,0.0167591268829289
(g)Enhydrobacter,MEdarkgoldenrod4,genus,trans,0.616541353383459,-0.616541353383459,neg,0.00378955558815761
(g)Enhydrobacter,MEdarkmagenta,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Enhydrobacter,MEdarkolivegreen,genus,trans,0.603007518796992,0.603007518796992,pos,0.00488661231502584
(g)Enhydrobacter,MEdarkorange2,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(g)Enhydrobacter,MEdarkviolet,genus,trans,0.499248120300752,0.499248120300752,pos,0.025021864609018
(g)Enhydrobacter,MEdodgerblue4,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(g)Enhydrobacter,MEfirebrick2,genus,trans,0.577443609022556,-0.577443609022556,neg,0.00767326137490902
(g)Enhydrobacter,MEfirebrick4,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Enhydrobacter,MEgreen1,genus,trans,0.56390977443609,-0.56390977443609,neg,0.00960697153757662
(g)Enhydrobacter,MEgrey,genus,trans,0.535338345864662,0.535338345864662,pos,0.0149971296436326
(g)Enhydrobacter,MEhoneydew1,genus,trans,0.529323308270677,0.529323308270677,pos,0.0163940847312944
(g)Enhydrobacter,MEindianred3,genus,trans,0.598496240601504,-0.598496240601504,neg,0.00530583620041891
(g)Enhydrobacter,MElavenderblush3,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(g)Enhydrobacter,MElemonchiffon4,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(g)Enhydrobacter,MElightcyan1,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Enhydrobacter,MElightpink,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(g)Enhydrobacter,MElightpink1,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Enhydrobacter,MElightpink3,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Enhydrobacter,MElightskyblue4,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Enhydrobacter,MEmediumorchid2,genus,trans,0.56390977443609,-0.56390977443609,neg,0.00960697153757662
(g)Enhydrobacter,MEmediumorchid3,genus,trans,0.526315789473684,0.526315789473684,pos,0.0171306519857882
(g)Enhydrobacter,MEnavajowhite2,genus,trans,0.524812030075188,0.524812030075188,pos,0.0175087416588738
(g)Enhydrobacter,MEolivedrab4,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Enhydrobacter,MEpaleturquoise,genus,trans,0.455639097744361,0.455639097744361,pos,0.043493409805466
(g)Enhydrobacter,MEpaleturquoise4,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Enhydrobacter,MEpowderblue,genus,trans,0.562406015037594,-0.562406015037594,neg,0.00984430003305579
(g)Enhydrobacter,MEpurple,genus,trans,0.633082706766917,0.633082706766917,pos,0.00273378687905133
(g)Enhydrobacter,MEred4,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(g)Enhydrobacter,MErosybrown3,genus,trans,0.554887218045113,-0.554887218045113,neg,0.0111035042659345
(g)Enhydrobacter,MEseashell3,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(g)Enhydrobacter,MEsienna1,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Enhydrobacter,MEsienna2,genus,trans,0.606015037593985,-0.606015037593985,neg,0.00462261467072207
(g)Enhydrobacter,MEsienna3,genus,trans,0.476691729323308,0.476691729323308,pos,0.0335840795109333
(g)Enhydrobacter,MEsteelblue,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(g)Enhydrobacter,MEsteelblue3,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Enhydrobacter,MEwheat3,genus,trans,0.490225563909774,-0.490225563909774,neg,0.028210805618894
(g)Enterococcus,MEantiquewhite4,genus,trans,0.581954887218045,-0.581954887218045,neg,0.00710443754510044
(g)Enterococcus,MEblue4,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Enterococcus,MEburlywood,genus,trans,0.793984962406015,-0.793984962406015,neg,2.92373387968402e-05
(g)Enterococcus,MEchocolate,genus,trans,0.545864661654135,-0.545864661654135,neg,0.0127836288762047
(g)Enterococcus,MEchocolate1,genus,trans,0.580451127819549,-0.580451127819549,neg,0.00729007322448419
(g)Enterococcus,MEcoral1,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Enterococcus,MEdarkmagenta,genus,trans,0.511278195488722,-0.511278195488722,neg,0.0212206441332248
(g)Enterococcus,MEdarkolivegreen,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(g)Enterococcus,MEdarkorange2,genus,trans,0.541353383458647,-0.541353383458647,neg,0.0136974953970477
(g)Enterococcus,MElemonchiffon4,genus,trans,0.691729323308271,-0.691729323308271,neg,0.000728484529831453
(g)Enterococcus,MElightskyblue4,genus,trans,0.562406015037594,-0.562406015037594,neg,0.00984430003305579
(g)Enterococcus,MElightsteelblue1,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(g)Enterococcus,MEmediumorchid2,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(g)Enterococcus,MEmediumorchid3,genus,trans,0.58796992481203,-0.58796992481203,neg,0.0064001708761954
(g)Enterococcus,MEnavajowhite2,genus,trans,0.606015037593985,-0.606015037593985,neg,0.00462261467072207
(g)Enterococcus,MEorangered2,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(g)Enterococcus,MEpaleturquoise4,genus,trans,0.684210526315789,-0.684210526315789,neg,0.000877264660137015
(g)Enterococcus,MEpalevioletred,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Enterococcus,MEpalevioletred2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Enterococcus,MEpurple,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Enterococcus,MEsienna2,genus,trans,0.627067669172932,0.627067669172932,pos,0.0030849406991404
(g)Enterococcus,MEsnow,genus,trans,0.566917293233083,0.566917293233083,pos,0.00914627004759854
(g)Erysipelothrix,LesionType,genus,CT,0.498588232476369,0.498588232476369,pos,0.025244970412084
(g)Erysipelothrix,MEbrown4,genus,trans,0.628571428571429,-0.628571428571429,neg,0.00299382080718128
(g)Erysipelothrix,MEchocolate3,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(g)Erysipelothrix,MEdarkblue,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Erysipelothrix,MEgoldenrod4,genus,trans,0.613533834586466,-0.613533834586466,neg,0.00401373472990365
(g)Erysipelothrix,MEgreen4,genus,trans,0.723308270676692,-0.723308270676692,neg,0.000313403417341797
(g)Erysipelothrix,MEindianred2,genus,trans,0.67218045112782,0.67218045112782,pos,0.00116843029037229
(g)Erysipelothrix,MEolivedrab3,genus,trans,0.596992481203008,-0.596992481203008,neg,0.0054519893833496
(g)Erysipelothrix,MEpalevioletred,genus,trans,0.503759398496241,-0.503759398496241,neg,0.0235380392211682
(g)Erysipelothrix,MEskyblue1,genus,trans,0.542857142857143,-0.542857142857143,neg,0.0133872054280151
(g)Flavobacterium,MEaliceblue,genus,trans,0.586466165413534,0.586466165413534,pos,0.00657061837110535
(g)Flavobacterium,MEantiquewhite4,genus,trans,0.517293233082707,-0.517293233082707,neg,0.019500547061355
(g)Flavobacterium,MEbrown3,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Flavobacterium,MEchocolate1,genus,trans,0.554887218045113,-0.554887218045113,neg,0.0111035042659345
(g)Flavobacterium,MEcoral1,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(g)Flavobacterium,MEdarkmagenta,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Flavobacterium,MEdarkolivegreen,genus,trans,0.545864661654135,-0.545864661654135,neg,0.0127836288762047
